id,name,type,sport_type,start_date_local,distance_km,moving_time_min,elapsed_time_min,total_elevation_gain_m,elev_high_m,elev_low_m,average_speed_kmh,max_speed_kmh,average_heartrate,max_heartrate,average_watts,max_watts,device_watts,suffer_score,calories,average_cadence,average_temp_c,workout_type,start_latlng,city,state,country,gear_id,trainer,commute,manual,has_heartrate,achievement_count,kudos_count,comment_count,athlete_count,pr_count,photos_count,total_photo_count,description,device_name,map_id
15358210286,Afternoon Run,Run,Run,2025-08-05 14:43:42,7.68,44.15,45.22,52.0,86.6,45.2,10.44,14.26,160.4,181.0,273.4,404,True,126.0,493.0,82.9,30.3,0,"32.941265,-117.154096",,,,g20583632,False,False,False,True,1,6,0,1,0,0,0,"Ran to the waterfall, crossed the creek, and back on the south side. A little trouble finding the crossing on the east end. 😂  Rough meeting+drop off schedule today and ended up running at 3pm. Was pretty hot and I hadn't eaten lunch yet. But I found enough shade and there was a consistent breeze ",Garmin Forerunner 255S,a15358210286
15332597624,Del Mar Mesa Loop,Run,Run,2025-08-03 08:14:51,9.729,53.72,53.92,122.0,129.4,48.4,10.87,14.54,159.6,183.0,280.4,382,True,153.0,604.0,84.5,17.7,0,"32.941311,-117.154044",,,,g20583632,False,False,False,True,1,5,0,1,0,0,0,"This is a good loop. Thanks to Joel Brooks for scouting it on the bike. Not to get all 🧓,  but wow that used to be all dirt roads and strawberry fields. At least one farm still persists; ran by some goats standing on a shed.",Garmin Forerunner 255S,a15332597624
15300152060,Mesa attempt,Run,Run,2025-07-31 09:55:11,6.486,36.2,36.87,83.0,133.8,59.2,10.75,14.54,158.5,177.0,280.9,399,True,97.0,407.0,84.1,20.2,0,"32.941279,-117.154027",,,,g20583632,False,False,False,True,1,6,0,1,0,1,1,"Tried running up hill first toward Del Mar Mesa, but I hit a lot of ""No Trespassing"" signs so I wasn't sure where I could go. Bailed back through a neighborhood to the canyon. There is a VERY impressive yucca on Park Village Rd and Mannix. Went back for a picture, it's like 25 ft tall!",Garmin Forerunner 255S,a15300152060
15276095437,🐺🐺🐺🐺🐺,Run,Run,2025-07-29 08:02:17,8.334,46.2,46.83,65.0,82.8,52.4,10.82,13.97,153.6,171.0,275.8,399,True,103.0,506.0,83.6,17.1,0,"32.94127,-117.154097",,,,g20583632,False,False,False,True,0,10,0,1,0,0,0,"More canyon exploring. Saw a pack of 5 coyotes! They're much smaller than the mega-coyotes of Arlington, more like cattle-dog size. There was even a little pup. I respectfully let them cross ahead of me and proceeded on my way.  I'm still a pretty stiff morning runner, hopefully my body will adjust 🫤",Garmin Forerunner 255S,a15276095437
15243572092,Morning Run,Run,Run,2025-07-26 08:07:17,5.665,32.15,32.28,80.0,96.6,53.6,10.57,14.33,153.8,169.0,275.0,429,True,70.0,350.0,84.2,18.8,0,"32.941336,-117.153965",,,,g20583632,False,False,False,True,0,7,0,1,0,0,0,Exploring side trails and figuring out where I can make loops. Still pretty tired and out of whack from the move (and the kids keep waking up at night).,Garmin Forerunner 255S,a15243572092
15224098343,Exploring with S and 🐶,Walk,Walk,2025-07-24 10:01:35,3.177,67.23,94.33,29.0,82.2,55.2,2.84,4.92,80.0,114.0,,,,7.0,196.0,46.7,23.0,,"32.941015,-117.154156",,,,,False,False,False,True,0,5,0,1,0,2,2,A slow Shosh stroll. Saw a mule deer and a horse wearing horse sandals,Garmin Forerunner 255S,a15224098343
15222349968,Morning Run,Run,Run,2025-07-24 08:26:44,5.434,30.2,30.37,27.0,84.0,62.8,10.8,13.39,148.8,168.0,275.3,361,True,53.0,323.0,83.3,18.6,0,"32.94127,-117.15405",,,,g20583632,False,False,False,True,0,3,0,1,0,0,0,"Went east, crossed the creek.",Garmin Forerunner 255S,a15222349968
15188151555,New Home Course,Run,Run,2025-07-21 08:34:41,6.473,35.05,36.1,48.0,85.8,47.4,11.08,14.47,153.2,171.0,283.7,419,True,76.0,382.0,83.3,18.4,0,"32.941292,-117.154055",,,,g20583632,False,False,False,True,2,10,0,1,1,0,0,Exactly 2 miles to the PQ waterfall! Water a little low right now.,Garmin Forerunner 255S,a15188151555
15153860417,"See ya later, Massachusetts",Run,Run,2025-07-18 07:06:22,4.96,26.7,28.05,22.0,15.2,1.2,11.15,14.83,150.6,163.0,289.2,404,True,52.0,284.0,85.3,21.8,,"42.391055,-71.140304",,,,g20583632,False,False,False,True,0,10,3,1,0,0,0,Dropped the car off with the shipper and ran back to the Airbnb (plus an extra 2 mi)  Much nicer to run early in the AM and in the shade. Still a sweat fest.  See you on the flip side!,Garmin Forerunner 255S,a15153860417
15145325163,Miserable moving prep,Run,Run,2025-07-17 10:48:42,5.114,29.0,29.65,103.0,106.8,7.8,10.58,15.55,164.9,178.0,289.5,389,True,81.0,341.0,83.9,28.8,0,"42.405534,-71.1458",,,,g20583632,False,False,False,True,0,3,0,1,0,0,0,Ran from the Airbnb back to meet Joel for house clean out. Straight up the service road in the heat ,Garmin Forerunner 255S,a15145325163
15099774997,Omni Mt. Washington,Run,Run,2025-07-13 07:34:30,6.066,34.47,35.52,58.0,514.8,492.0,10.56,16.78,150.2,167.0,271.6,380,True,54.0,370.0,83.1,19.9,0,"44.25749,-71.439934",,,,g20583632,False,False,False,True,0,8,0,1,0,1,1,MathWorks summer outing. I had a different idea in mind for a route but then decided to get lost on XC ski trails,Garmin Forerunner 255S,a15099774997
15058979007,Variation on a theme,Run,Run,2025-07-09 11:53:29,6.9,41.02,41.02,94.0,94.2,52.6,10.09,14.83,154.8,168.0,265.1,361,True,76.0,447.0,82.2,22.5,0,"42.420196,-71.196188",,,,g20583632,False,False,False,True,0,6,1,1,0,0,0,"West Farm downhill, meadows, a pass by the Res",Garmin Forerunner 255S,a15058979007
15034834657,Morning Run,Run,Run,2025-07-07 08:31:25,7.05,42.43,43.08,86.0,89.8,50.4,9.97,13.82,157.1,173.0,262.7,392,True,85.0,471.0,82.3,25.4,0,"42.420134,-71.196143",,,,g20583632,False,False,False,True,0,6,0,1,0,0,0,Sweat sweat sweat ,Garmin Forerunner 255S,a15034834657
15004048003,Midland City Forest 2,Run,Run,2025-07-04 08:09:25,5.051,28.58,29.33,16.0,198.0,189.0,10.6,13.61,146.3,158.0,267.5,335,True,39.0,303.0,84.8,17.2,,"43.683098,-84.255763",,,,g20583632,False,False,False,True,1,8,0,2,1,0,0,The posted trail map overestimates all the distances ,Garmin Forerunner 255S,a15004048003
14983558202,Midland City Forest,Run,Run,2025-07-02 08:33:47,4.898,28.07,30.05,15.0,200.2,191.0,10.47,13.82,145.1,170.0,264.5,336,True,36.0,298.0,83.6,20.0,,"43.683128,-84.255757",,,,g20583632,False,False,False,True,0,7,0,2,0,0,0,"15 degrees cooler and way less humid. Lovely, shady run  I don't think I'm going to turn into a cold weather wimp after we move but I sure am going to whine at the slightest hint of humidity ",Garmin Forerunner 255S,a14983558202
14962065465,Muggy in Michigan,Run,Run,2025-06-30 08:14:32,5.527,30.4,31.25,5.0,197.6,189.6,10.91,15.84,151.0,164.0,273.7,420,True,48.0,328.0,83.3,22.4,,"43.652493,-84.252739",,,,g20583632,False,False,False,True,0,5,0,1,0,0,0,Oof,Garmin Forerunner 255S,a14962065465
14946304794,Afternoon Run,Run,Run,2025-06-28 17:05:28,6.443,36.5,36.8,72.0,101.2,56.6,10.59,14.11,154.4,164.0,275.8,378,True,65.0,399.0,82.5,23.7,,"42.420154,-71.196144",,,,g20583632,False,False,False,True,0,4,0,1,0,0,0,,Garmin Forerunner 255S,a14946304794
14934672558,Personal Arboretum Tour,Walk,Walk,2025-06-27 12:26:43,4.169,84.5,111.03,52.0,55.2,15.8,2.96,5.92,75.8,95.0,,,,7.0,243.0,51.1,22.2,,"42.307344,-71.120152",,,,,False,False,False,True,0,2,0,2,0,5,5,Uncle Ira the docent!,Garmin Forerunner 255S,a14934672558
14920581283,Morning Run,Run,Run,2025-06-26 06:23:06,4.877,28.9,29.0,84.0,95.2,59.6,10.12,13.54,149.3,164.0,271.4,385,True,44.0,307.0,82.7,21.5,,"42.420213,-71.19627",,,,g20583632,False,False,False,True,0,5,0,1,0,0,0,,Garmin Forerunner 255S,a14920581283
14889125042,40 for 40,Run,Run,2025-06-23 06:11:18,7.015,40.02,40.03,89.0,92.8,54.0,10.52,14.83,156.5,173.0,274.8,388,True,80.0,444.0,82.8,21.9,,"42.420232,-71.195961",,,,g20583632,False,False,False,True,0,10,5,1,0,1,1,Garmin remembered my birthday!  Was able to sneak out before the temps crept up and saw 🐇🐇🐿️🐿️🐢🐸🐇🐇🐇🐇🐇🐇🕸️🕸️,Garmin Forerunner 255S,a14889125042
14871267625,Is this... Cool down? 🦋,Run,Run,2025-06-21 10:29:10,0.325,2.42,2.42,0.0,6.0,5.0,8.06,11.16,144.8,149.0,207.2,253,True,3.0,22.0,82.0,,0,,,,,g20583632,False,False,False,True,0,4,0,1,0,0,0,Shoshana came to cheer which was great but also meant I answered infinite questions instead of cooling down,Garmin Forerunner 255S,a14871267625
14871267685,"Somerville Road Runners 26x1 Leg 15, 6:27 split",Run,Run,2025-06-21 10:16:40,1.71,6.45,6.45,1.0,11.4,8.8,15.91,20.52,161.6,172.0,383.7,489,True,16.0,74.0,91.1,24.9,1,"42.40849,-71.096141",,,,g20583632,False,False,False,True,3,10,0,13,1,3,3,"Wow, way easier to run with people around than alone in the middle of the workday.  Got sucked into the hype and accidentally took off with a 90 sec first lap but thankfully it didn't tank me. Pretty pleased",Garmin Forerunner 255S,a14871267685
14870548028,Warm Up,Run,Run,2025-06-21 09:32:39,2.56,13.7,13.82,6.0,11.6,6.2,11.21,13.25,153.2,162.0,284.8,355,True,23.0,150.0,83.2,23.2,0,"42.408658,-71.095763",,,,g20583632,False,False,False,True,0,1,0,3,0,0,0,,Garmin Forerunner 255S,a14870548028
14860493001,Forgotten lunch,Ride,Ride,2025-06-20 09:47:39,7.305,24.27,38.52,100.0,91.6,15.2,18.06,44.64,116.5,157.0,,,,7.0,169.0,,21.9,10,"42.420108,-71.196055",,,,,False,True,False,True,3,7,5,1,3,0,0,"Had to drop off a lunch box. Also ""had to"" stop at Butternut Bakehouse ",Garmin Forerunner 255S,a14860493001
14840707049,Lunch Run,Run,Run,2025-06-18 12:19:40,5.567,29.18,29.18,12.0,12.0,4.4,11.44,14.9,158.0,169.0,291.0,373,True,60.0,326.0,83.2,22.6,,"42.387452,-71.137326",,,,g20583632,False,False,False,True,10,5,0,1,9,0,0,Stopped at Fresh Pond on the way home from the dentist. It smelled really nice (flowers) but I ran into so many clouds of gnats 🪰   Still a bit stiff from the hike,Garmin Forerunner 255S,a14840707049
14810695733,Baldface Circle Trail,Hike,Hike,2025-06-15 08:10:38,16.5,307.37,375.62,1160.0,1098.6,161.8,3.22,6.41,122.0,165.0,,,,119.0,1872.0,54.1,15.1,,"44.23752,-71.015123",,,,,False,False,False,True,0,10,0,2,0,6,6,"A pre-birthday adventure with Andrea Staid . A little spicy in some sections, but less spicy than the banh mi we hauled up for lunch (not pictured).   Thanks to the dads for watching the kids solo on Father's Day!  Edit: just found this hike on someone's ""Terrifying 25"" list for New England, so there's that https://www.newenglandwaterfalls.com/terrifying25.php",Garmin Forerunner 255S,a14810695733
14787457721,Cool down,Run,Run,2025-06-13 11:01:46,1.282,7.52,7.52,5.0,67.0,64.0,10.23,13.18,153.2,160.0,264.1,361,True,12.0,80.0,82.9,19.1,,"42.446115,-71.236415",,,,g20583632,False,False,False,True,0,2,0,1,0,0,0,,Garmin Forerunner 255S,a14787457721
14787356482,Mile Trial,Run,Run,2025-06-13 10:49:17,1.616,6.77,6.77,0.0,66.0,65.4,14.33,19.94,171.1,175.0,369.0,471,True,20.0,83.0,89.0,17.3,0,"42.446068,-71.236231",,,,g20583632,False,False,False,True,3,7,2,1,1,1,1,"Running a 26x1 relay with some coworkers next weekend so I wanted to test out how much it would suck. It's probably unhealthy how warming up on a track can just instill butterflies, even for something with no stakes.  Did the full 1609 meters 😁 ",Garmin Forerunner 255S,a14787356482
14787209340,Warm Up,Run,Run,2025-06-13 10:26:33,2.461,13.32,13.5,6.0,61.6,57.8,11.09,14.98,150.6,161.0,283.8,384,True,18.0,143.0,82.9,17.3,,"42.446,-71.235459",,,,g20583632,False,False,False,True,0,1,0,1,0,0,0,,Garmin Forerunner 255S,a14787209340
14767038719,Lunch Run,Run,Run,2025-06-11 11:08:10,7.285,41.13,41.22,88.0,92.6,51.0,10.63,15.19,159.2,172.0,281.4,400,True,79.0,453.0,82.7,23.6,,"42.420277,-71.196266",,,,g20583632,False,False,False,True,0,6,0,1,0,0,0,,Garmin Forerunner 255S,a14767038719
14749037770,Picking up the kids,EBikeRide,EBikeRide,2025-06-09 17:18:35,4.784,20.62,35.23,95.0,92.8,7.0,13.92,28.01,109.3,139.0,,,,3.0,122.0,,14.8,,"42.416365,-71.148384",,,,,False,False,False,True,3,1,0,1,0,0,0,Talking about Mega Mewtwo Y,Garmin Forerunner 255S,a14749037770
14748770189,Picking up the bike,Run,Run,2025-06-09 16:42:41,5.155,25.3,26.13,29.0,96.2,9.6,12.23,16.06,155.7,169.0,317.4,444,True,43.0,274.0,84.1,15.4,0,"42.420195,-71.196129",,,,g20583632,False,False,False,True,0,4,0,1,0,0,0,"All downhill, 60 F with no humidity. What a run",Garmin Forerunner 255S,a14748770189
14727845835,The worst timing choice,Run,Run,2025-06-07 16:33:03,8.087,43.47,45.18,61.0,47.2,10.4,11.16,15.05,162.6,178.0,287.1,409,True,96.0,508.0,82.9,23.6,0,"40.803551,-73.96336",,,,g20583632,False,False,False,True,0,9,0,1,0,0,0,Post thunderstorm + sun out + general NYC swampiness = 🥵🥵🥵🥵🥵,Garmin Forerunner 255S,a14727845835
14703092929,A true morning run,Run,Run,2025-06-05 06:21:22,6.507,35.82,36.07,37.0,29.0,5.2,10.9,16.27,151.8,166.0,277.9,434,True,55.0,388.0,83.2,18.1,0,"42.41494,-71.143848",,,,g20583632,False,False,False,True,3,9,0,1,2,0,0,"My first early morning, pre-breakfast run in a long time. It's going to reach 91 today and the kids randomly woke up mega early and happy, so I figured I'd take advantage and beat the heat.  Lots of fish activity ",Garmin Forerunner 255S,a14703092929
14695390559,Moving to temporary residence 1,EBikeRide,EBikeRide,2025-06-04 11:39:53,5.158,14.05,15.73,14.0,90.8,11.2,22.02,38.02,95.2,125.0,,,,1.0,69.0,,24.4,,"42.420259,-71.196059",,,,,False,True,False,True,0,5,0,1,0,0,0,,Garmin Forerunner 255S,a14695390559
14684306327,Sneaking one in,Run,TrailRun,2025-06-03 11:24:11,5.692,35.5,35.63,137.0,111.6,47.0,9.62,15.41,155.1,172.0,253.3,401,True,60.0,386.0,82.2,21.2,0,"42.428187,-71.18665",,,,g20583632,False,False,False,True,3,5,0,1,3,0,0,Turns out we were supposed to be out of the house with Harry today so they could prep and take photos so Joel and I are working remote from the Res. 🤪  Sneaking in a short Whipple run and I guess I'm taking the rest of my meetings sweaty,Garmin Forerunner 255S,a14684306327
14656071028,Afternoon Run,Run,Run,2025-05-31 16:41:13,8.882,46.85,47.12,43.0,87.2,50.2,11.38,14.62,156.9,167.0,287.9,413,True,79.0,532.0,82.7,20.2,,"42.420161,-71.196084",,,,g20583632,False,False,False,True,6,5,0,1,3,0,0,,Garmin Forerunner 255S,a14656071028
14635155783,Orienteering! 🧭,Hike,Hike,2025-05-29 14:38:45,6.242,105.13,117.58,191.0,122.6,60.0,3.56,9.84,96.0,138.0,,,,14.0,437.0,56.3,18.0,,"42.348705,-71.439729",,,,,False,False,False,True,0,8,1,1,0,0,0,Work outing to learn orienteering. It's... Medium 😂,Garmin Forerunner 255S,a14635155783
14622279660,Lunch Run,Run,TrailRun,2025-05-28 12:06:31,5.217,28.88,28.88,64.0,71.2,53.2,10.84,14.26,157.3,170.0,285.7,422,True,52.0,327.0,82.2,23.3,0,"42.399826,-71.195809",,,,g20583632,False,False,False,True,0,6,2,1,0,0,0,"Still mildly congested, but mostly sluggish. Maybe I should make more time in my life to stretch.",Garmin Forerunner 255S,a14622279660
14600057662,Escápe,Run,Run,2025-05-26 09:01:59,8.2,48.4,48.5,109.0,94.0,54.2,10.17,14.54,150.8,165.0,267.6,403,True,69.0,525.0,82.2,15.1,0,"42.420103,-71.196147",,,,g20583632,False,False,False,True,0,10,2,1,0,0,0,"I was acting like a real C- parent this morning so I figured I needed to get out for a breather. In my defense, the kids have woken us up by screaming at 6:15 three mornings in a row. 🥱🥱",Garmin Forerunner 255S,a14600057662
14591124313,Morning Rock Climb,RockClimbing,RockClimbing,2025-05-25 09:58:00,0.0,12.12,12.12,0,21.4,12.8,0.0,0.0,81.9,131.0,,,,1.0,42.0,,,28,,,,,,True,False,False,True,0,2,0,1,0,0,0,,Garmin Forerunner 255S,a14591124313
14580053309,Shoshana's Mile,Run,Run,2025-05-24 09:00:18,1.685,20.18,31.25,2.0,23.8,20.0,5.01,12.38,85.4,120.0,135.4,336,True,1.0,98.0,68.5,11.1,0,"42.419215,-71.161397",,,,g20583632,False,False,False,True,9,7,1,1,3,2,2,"S has been planning to wake up early and run 4 laps since Thursday and today was the big day!  Big snack break after lap 2, a walking lap 3, then a sprint home.  Strava is my social media now ",Garmin Forerunner 255S,a14580053309
14562441718,Lunch Run,Run,Run,2025-05-22 12:33:11,6.017,30.77,32.8,41.0,77.0,51.0,11.74,15.34,141.6,160.0,306.0,446,True,25.0,314.0,84.1,7.9,,"42.299051,-71.351792",,,,g20583632,False,False,False,True,1,4,0,1,0,0,0,,Garmin Forerunner 255S,a14562441718
14543067764,Afternoon Run,Run,Run,2025-05-20 14:10:28,6.492,36.4,36.52,94.0,94.2,50.6,10.7,14.47,151.2,167.0,282.6,401,True,54.0,393.0,82.5,13.9,,"42.420156,-71.196116",,,,g20583632,False,False,False,True,0,5,0,1,0,0,0,,Garmin Forerunner 255S,a14543067764
14519572603,Morning Run,Run,Run,2025-05-18 08:47:26,8.382,47.85,48.52,109.0,96.8,52.8,10.51,15.41,151.7,169.0,279.9,404,True,70.0,518.0,82.9,15.6,,"42.42003,-71.195805",,,,g20583632,False,False,False,True,0,6,1,1,0,0,0,Connected all my loops. Saw a baby snapping turtle. Joel says I shouldn't have touched it 🤷‍♀️,Garmin Forerunner 255S,a14519572603
14499476151,Unmotivated and muggy,Run,Run,2025-05-16 11:07:18,6.047,31.77,32.03,56.0,90.0,50.4,11.42,16.42,154.2,171.0,294.7,387,True,52.0,350.0,83.2,22.5,0,"42.420146,-71.196108",,,,g20583632,False,False,False,True,3,8,0,1,1,0,0,"Had to drag myself out the door. Rewarded with swamp conditions.  One day, I will appreciate the added fitness of having to end all my runs up a big hill, but today is not that day.",Garmin Forerunner 255S,a14499476151
14479352910,Lunch Run,Run,Run,2025-05-14 11:29:24,7.364,40.9,40.97,87.0,93.4,50.2,10.8,14.83,155.6,172.0,281.5,417,True,69.0,454.0,82.5,17.4,,"42.420111,-71.196154",,,,g20583632,False,False,False,True,1,3,0,1,0,0,0,,Garmin Forerunner 255S,a14479352910
14449326289,They said they wanted to go to a track!,Run,Run,2025-05-11 13:21:55,0.435,5.07,5.15,1.0,67.0,63.8,5.16,10.73,117.9,129.0,144.4,309,True,0.0,36.0,79.4,17.7,0,"42.44596,-71.236177",,,,g20583632,False,False,False,True,0,3,0,1,0,1,1,The part of mother's day *with* my kids 🥰  ,Garmin Forerunner 255S,a14449326289
14447024963,Mother's Day Gift to Myself,Run,Run,2025-05-11 08:56:41,11.359,61.18,61.18,95.0,73.2,44.0,11.14,14.83,157.5,171.0,289.1,379,True,113.0,690.0,83.4,13.2,,"42.447475,-71.263862",,,,g20583632,False,False,False,True,9,9,0,1,6,1,1,I told Joel I wanted a tiramisu and first shift for a workout. There appears to be some cake box in the fridge 😁  A bit of a slog bc *someone's* gift to everyone was waking up twice in the night (guess who!) but great conditions so can't complain.  And solidarity with this turkey momma and her poults,Garmin Forerunner 255S,a14447024963
14439728601,An unexpected adventure,Hike,Hike,2025-05-10 15:31:51,2.476,41.77,67.73,48.0,87.6,52.0,3.56,6.98,88.6,127.0,,,,4.0,157.0,52.1,15.3,,"42.426238,-71.196745",,,,,False,False,False,True,0,3,0,1,0,0,0,Originally was gonna just take Harry out for a short one but I then I let Miriam just pick where we went at every intersection. Recording only started halfway through ,Garmin Forerunner 255S,a14439728601
14428956635,"""Efficient"" CRG",RockClimbing,RockClimbing,2025-05-09 15:55:02,0.0,35.88,35.88,0,0.0,0.0,0.0,0.0,85.3,137.0,,,,3.0,126.0,,,28,,,,,,True,False,False,True,0,2,0,1,0,0,0,Didn't warm up or rest and stopped at the first sign of fatigue ,Garmin Forerunner 255S,a14428956635
14407221512,Lunch Run,Run,Run,2025-05-07 12:36:09,5.501,32.05,32.05,89.0,92.2,51.8,10.3,16.06,152.7,166.0,274.6,387,True,49.0,347.0,81.8,20.9,0,"42.42022,-71.196228",,,,g20583632,False,False,False,True,0,6,0,1,0,0,0,A poor night's sleep really made the Slyvia St hill miserable. Why is M so bad at sleeping??,Garmin Forerunner 255S,a14407221512
14384985088,Morning Run,Run,Run,2025-05-05 09:17:36,7.479,38.88,38.88,39.0,57.2,19.2,11.54,14.98,157.3,167.0,292.9,413,True,71.0,436.0,83.4,11.0,,"42.416996,-71.159026",,,,g20583632,False,False,False,True,13,8,0,1,2,0,0,,Garmin Forerunner 255S,a14384985088
14357946955,Home Inspection,Run,Run,2025-05-02 13:09:30,4.491,25.22,26.3,21.0,74.0,55.0,10.68,13.97,145.8,168.0,278.3,400,True,28.0,263.0,83.5,19.5,0,"32.939787,-117.152369",,,,g20583632,False,False,False,True,0,10,6,2,0,3,3,Checking out the trail around the corner from hopefully our new place!,Garmin Forerunner 255S,a14357946955
14337939656,Horseshit and a rattlesnake,Run,Run,2025-04-30 16:11:38,6.488,34.6,34.92,62.0,33.0,10.6,11.25,14.47,158.7,166.0,296.2,412,True,64.0,391.0,83.9,17.9,,"32.940258,-117.213319",,,,g20583632,False,False,False,True,0,5,0,2,0,0,0,Just a baby. One rattle.,Garmin Forerunner 255S,a14337939656
14317035008,Yucca and Lizards,Run,Run,2025-04-28 16:08:56,6.475,38.08,42.18,126.0,115.4,22.4,10.2,15.77,154.0,173.0,270.5,424,True,60.0,415.0,83.6,17.6,,"32.954099,-117.221249",,,,g20583632,False,False,False,True,0,8,0,2,0,0,0,,Garmin Forerunner 255S,a14317035008
14306902876,Smite reunion!,Walk,Walk,2025-04-27 10:51:01,1.77,41.25,63.78,59.0,110.2,60.0,2.57,5.84,89.2,123.0,,,,4.0,211.0,49.9,15.6,,"32.922988,-117.255822",,,,,False,False,False,True,0,7,0,3,0,2,2,"Strava helped Claire Kearns-McCoy and I discover we were both in SD at the same time so we met up for a walk at Torrey Pines. Beautiful weather, as always 😂  Oops Claire and I forgot to take a picture together",Garmin Forerunner 255S,a14306902876
14293920701,Time zone shakeout,Run,Run,2025-04-26 09:50:57,3.227,21.67,23.22,85.0,119.6,42.6,8.94,14.62,148.1,170.0,261.6,411,True,25.0,217.0,82.9,14.9,0,"32.954072,-117.221242",,,,g20583632,False,False,False,True,0,7,0,2,0,0,0,"A little dip in the canyon. If a wog is a walk-jog then I'm calling this a hog: hike-jog  The kids woke up at 3:45 and 5:15, respectively, and have been riding the vacation hype train continuously since then ☠️ I can't believe it's only 10:30 right now",Garmin Forerunner 255S,a14293920701
14282650915,Morning Run,Run,Run,2025-04-25 10:25:13,7.36,40.97,40.97,86.0,101.6,58.0,10.78,14.69,156.1,167.0,279.8,382,True,67.0,455.0,83.6,18.1,0,"42.399858,-71.195779",,,,g20583632,False,False,False,True,4,6,1,1,4,0,0,"Took the day off to prep for travel so figured I'd run somewhere more exciting. Saw what looked like adaptive mountain biking which was cool  Legs felt like bricks, I guess more breakfast next time?",Garmin Forerunner 255S,a14282650915
14267203872,"A long, meandering pick up",EBikeRide,EBikeRide,2025-04-23 17:07:55,8.632,39.65,79.1,114.0,94.8,20.0,13.06,39.67,102.8,146.0,,,,6.0,234.0,,19.6,,"42.420176,-71.196003",,,,,False,True,False,True,1,5,0,1,1,0,0,"Daycare, argue over seat choice, playground, argue over seat choice, giggle like nothing ever happened ",Garmin Forerunner 255S,a14267203872
14263742555,Errand run,Run,Run,2025-04-23 11:26:47,5.412,28.6,28.6,36.0,62.4,33.6,11.35,14.47,158.0,166.0,302.2,434,True,52.0,320.0,83.0,15.0,0,"42.423056,-71.172454",,,,g20583632,False,False,False,True,1,6,0,1,1,0,0,"Dropped the car off for service, ran around, picked up bike from the shop",Garmin Forerunner 255S,a14263742555
14236835160,Ode to Paul Revere?,Run,Run,2025-04-20 17:27:29,8.093,42.8,43.13,57.0,92.0,54.6,11.34,16.85,154.7,168.0,301.3,432,True,72.0,466.0,83.3,14.0,0,"42.426003,-71.19526",,,,g20583632,False,False,False,True,3,9,1,1,1,0,0,"Was a day late for all the Minutemen but it seemed thematic to run to Lexington.  Net uphill after dropping a bike off on Mass Ave 🥵  Good luck tomorrow a B , Margaret Leibovic, and Calvin French-Owen !",Garmin Forerunner 255S,a14236835160
14212368773,Morning Run,Run,Run,2025-04-18 07:43:03,4.936,26.15,28.1,61.0,90.2,46.8,11.33,14.76,154.6,166.0,291.9,397,True,42.0,285.0,85.4,2.4,,"42.420092,-71.196138",,,,g20583632,False,False,False,True,1,8,0,1,1,0,0,Look at me I ran before work! (Kids are off school so no mad scramble 😂),Garmin Forerunner 255S,a14212368773
14197497189,Something is better than nothing,Run,Run,2025-04-16 15:33:59,3.811,20.0,20.12,71.0,93.8,61.6,11.43,15.91,157.5,169.0,307.3,456,True,37.0,221.0,83.4,9.7,,"42.420175,-71.196168",,,,g20583632,False,False,False,True,1,6,0,1,1,0,0,,Garmin Forerunner 255S,a14197497189
14176357397,Lunch Run,Run,Run,2025-04-14 12:16:47,8.905,47.32,47.87,87.0,82.6,50.0,11.29,16.13,162.2,171.0,292.4,438,True,102.0,535.0,83.5,15.7,0,"42.299137,-71.351812",,,,g20583636,False,False,False,True,0,7,0,1,0,0,0,"A reattempt of a route I tried when it was snowy. I did make it to Wellesley College this time, but I'm not sure if the slog down Bacon is worth it.  Maybe I'll give it one more try without a breakfast burrito sitting in my belly",Garmin Forerunner 255S,a14176357397
14169972598,Afternoon Weight Training,WeightTraining,WeightTraining,2025-04-13 17:32:32,0.0,27.03,27.03,0,0.0,0.0,0.0,0.0,78.7,101.0,,,,2.0,44.0,,,30,,,,,,True,False,False,True,0,3,0,1,0,0,0,,Garmin Forerunner 255S,a14169972598
14149432909,Afternoon Run,Run,Run,2025-04-11 16:52:29,5.671,30.28,34.08,70.0,87.0,49.6,11.24,16.49,157.5,166.0,292.7,436,True,54.0,330.0,83.1,5.7,0,"42.420086,-71.196087",,,,g20583632,False,False,False,True,0,7,2,1,0,0,0,"Ran to Trader Joe's. Wogged home with chocolate chips, hummus, and 2 lb of brown sugar 😂",Garmin Forerunner 255S,a14149432909
14129595234,Cross Fells Trail Jaunt,Run,TrailRun,2025-04-09 13:33:37,6.469,41.3,41.82,173.0,72.2,21.8,9.4,15.34,158.7,171.0,257.0,399,True,78.0,444.0,82.2,5.0,0,"42.431551,-71.130282",,,,g20583632,False,False,False,True,0,6,0,1,0,0,0,Was going to pick up some toddler rainboots and realized the address was right by the Fells so I timed it with a run.  Many threats to ankle stability ,Garmin Forerunner 255S,a14129595234
14109196724,Afternoon Run,Run,Run,2025-04-07 13:46:11,5.66,30.08,30.33,83.0,85.2,53.6,11.29,15.91,158.7,174.0,299.3,507,True,58.0,334.0,84.4,3.6,,"42.299051,-71.351758",,,,g20583632,False,False,False,True,0,5,2,1,0,0,0,Wanted to do a little more effort than the regular loop so I did... Hill repeats? ...like a weirdo??  Also why cold again ,Garmin Forerunner 255S,a14109196724
