segment_id,segment_name,segment_city,segment_state,segment_distance_m,segment_avg_grade,start_lat,start_lng,sport_types,effort_count,first_effort,last_effort,best_time_s,worst_time_s,pr_date,recent_trend,avg_heartrate
10301956,Mile run with the horses,San Diego,California,1710.3,1.0,32.93313,-117.23498,Run,1,2025-04-30 16:33:36,2025-04-30 16:33:36,549,549,2025-04-30 16:33:36,,163.4
25581321,El Camino to Carmel Creek,San Diego,California,922.9,0.7,32.933089,-117.234944,Run,1,2025-04-30 16:33:36,2025-04-30 16:33:36,298,298,2025-04-30 16:33:36,,162.5
765308,Carmel Creek to Country Run,San Diego,CA,1381.4,0.6,32.936588767915964,-117.22620651125908,Run,1,2025-04-30 16:38:38,2025-04-30 16:38:38,457,457,2025-04-30 16:38:38,,164.1
26624495,Dog Park to Puke Hill Downhill,San Diego,California,790.2,-8.0,32.960346,-117.223322,Run,1,2025-04-28 16:14:00,2025-04-28 16:14:00,280,280,2025-04-28 16:14:00,,143.6
20167299,This is where a do my 1min rep,,,142.1,0.7,32.967866,-117.222165,Run,1,2025-04-28 16:21:53,2025-04-28 16:21:53,46,46,2025-04-28 16:21:53,,149.2
11228953,In the canyon ,San Diego,California,880.5,-2.1,32.966253,-117.213915,Run,1,2025-04-28 16:29:55,2025-04-28 16:29:55,278,278,2025-04-28 16:29:55,,154.9
24138468,Dog park straight,San Diego,California,332.7,-0.8,32.958053,-117.22119,Run,1,2025-04-26 09:54:29,2025-04-26 09:54:29,109,109,2025-04-26 09:54:29,,149.9
3230573,Powertrail to Dog Park,San Diego,CA,790.967,7.5,32.965355,-117.224411,Run,1,2025-04-26 10:01:59,2025-04-26 10:01:59,387,387,2025-04-26 10:01:59,,159.3
37766075,"Over the bridges and through the woods, to the parking lot we go!",Waltham,Massachusetts,1118.4,-0.2,42.401327,-71.20387,Run,1,2025-04-25 11:00:08,2025-04-25 11:00:08,363,363,2025-04-25 11:00:08,,164.4
38708385,Scutra to Rink,Arlington,Massachusetts,1517.0,0.9,42.419033,-71.158157,EBikeRide,1,2025-04-23 17:37:29,2025-04-23 17:37:29,2244,2244,2025-04-23 17:37:29,,103.7
10770468,Reservoir to Cataldo,Lexington,Massachusetts,1109.4,-0.5,42.430736,-71.187469,Run,1,2025-04-23 11:41:02,2025-04-23 11:41:02,338,338,2025-04-23 11:41:02,,160.8
26123342,Up to The Tippy Top,Lexington,Massachusetts,638.9,1.0,42.441165,-71.214887,Run,1,2025-04-20 17:49:35,2025-04-20 17:49:35,196,196,2025-04-20 17:49:35,,158.5
23339297,Marrett to Pleasant - The Last Kick,Lexington,Massachusetts,949.7,-0.9,42.435902,-71.212272,Run,1,2025-04-20 17:52:53,2025-04-20 17:52:53,299,299,2025-04-20 17:52:53,,156.3
10989684,Cross Fells Trail: Winthrop St to S Border Rd,Medford,Massachusetts,1437.9,1.2,42.431917,-71.130933,TrailRun,1,2025-04-09 13:34:04,2025-04-09 13:34:04,548,548,2025-04-09 13:34:04,,155.6
10568058,Perilous Ascent of Mt. Humpmore,Medford,Massachusetts,133.6,11.4,42.436162,-71.121785,TrailRun,1,2025-04-09 13:40:14,2025-04-09 13:40:14,81,81,2025-04-09 13:40:14,,164.0
12192606,Cross Fells - Ramshead Hill Climb (From S. Border Rd),Medford,Massachusetts,252.9,12.3,42.437116,-71.118192,TrailRun,1,2025-04-09 14:05:59,2025-04-09 14:05:59,162,162,2025-04-09 14:05:59,,165.8
28370176,Sandy Beach to Mystic Dam,Winchester,Massachusetts,991.8,0.0,42.439364,-71.145539,Run,1,2025-03-30 14:58:02,2025-03-30 14:58:02,305,305,2025-03-30 14:58:02,,168.0
8280676,MVP shortcut - South,Medford,Massachusetts,389.8,-0.4,42.424024,-71.143143,Run,1,2025-03-30 15:07:32,2025-03-30 15:07:32,126,126,2025-03-30 15:07:32,,170.0
28435139,Dodging roots along the mystic ,Medford,Massachusetts,634.1,0.0,42.420256,-71.142638,Run,1,2025-03-30 15:09:58,2025-03-30 15:09:58,199,199,2025-03-30 15:09:58,,171.9
27641761,Goat Run,Jay,Vermont,1640.0,-23.2,44.929705,-72.521658,AlpineSki,1,2025-03-23 09:45:27,2025-03-23 09:45:27,455,455,2025-03-23 09:45:27,,102.0
33744528,Harmony Lane,Jay,Vermont,762.9,-14.0,44.934373,-72.514109,AlpineSki,1,2025-03-23 09:50:41,2025-03-23 09:50:41,145,145,2025-03-23 09:50:41,,89.9
27641727,Ullr’s Dream descent,Westfield,Vermont,2857.2,-16.4,44.925745,-72.528214,AlpineSki,1,2025-03-23 10:03:42,2025-03-23 10:03:42,765,765,2025-03-23 10:03:42,,99.9
30882864,Kokomo,Jay,Vermont,1501.3,-11.8,44.933849,-72.525569,AlpineSki,1,2025-03-23 10:08:25,2025-03-23 10:08:25,435,435,2025-03-23 10:08:25,,98.9
19851564,Perry Merrill Ave,Jay,Vermont,859.4,-12.5,44.932779,-72.514388,AlpineSki,1,2025-03-23 10:25:17,2025-03-23 10:25:17,119,119,2025-03-23 10:25:17,,86.0
3573158,Access Road Climb,Jay,VT,543.071,17.9,44.9296826,-72.5053932,AlpineSki,1,2025-03-23 10:28:39,2025-03-23 10:28:39,365,365,2025-03-23 10:28:39,,73.5
33744533,Kangaroo,Jay,Vermont,654.6,-14.1,44.929778,-72.512435,AlpineSki,1,2025-03-23 10:34:44,2025-03-23 10:34:44,132,132,2025-03-23 10:34:44,,82.7
33757752,Raccoon,Jay,Vermont,636.9,-14.4,44.932467,-72.507865,AlpineSki,1,2025-03-23 11:50:45,2025-03-23 11:50:45,432,432,2025-03-23 11:50:45,,86.8
33913477,Upper Goat ,Jay,Vermont,425.9,-20.7,44.927338,-72.523054,Snowboard,1,2025-03-22 09:36:45,2025-03-22 09:36:45,95,95,2025-03-22 09:36:45,,115.7
33913474,Goat Race,Jay,Vermont,1724.1,-24.4,44.92753,-72.522952,Snowboard,1,2025-03-22 09:36:49,2025-03-22 09:36:49,354,354,2025-03-22 09:36:49,,114.1
33934108,Ullr's Dream,Westfield,Vermont,2847.6,-16.9,44.925682,-72.529058,Snowboard,1,2025-03-22 10:01:30,2025-03-22 10:01:30,610,610,2025-03-22 10:01:30,,104.3
19853741,Perry Merrill Ave,Jay,Vermont,873.1,-9.8,44.932764,-72.514196,Snowboard,1,2025-03-22 11:35:12,2025-03-22 11:35:12,149,149,2025-03-22 11:35:12,,91.1
33913307,The Jet,Westfield,Vermont,898.1,-37.4,44.920453,-72.511913,Snowboard,1,2025-03-22 12:56:51,2025-03-22 12:56:51,122,122,2025-03-22 12:56:51,,134.6
33913483,Skidmarked Haynes ,Westfield,Vermont,933.0,-35.8,44.920283,-72.510833,Snowboard,1,2025-03-22 13:18:13,2025-03-22 13:18:13,128,128,2025-03-22 13:18:13,,121.5
33934104, Mont L'Entrepide,Westfield,Vermont,548.9,-25.9,44.923108,-72.507198,Snowboard,1,2025-03-22 13:19:34,2025-03-22 13:19:34,53,53,2025-03-22 13:19:34,,121.3
33934118,Angel's Wiggle,Westfield,Vermont,453.0,-20.8,44.924617,-72.514637,Snowboard,1,2025-03-22 14:14:30,2025-03-22 14:14:30,45,45,2025-03-22 14:14:30,,118.0
24782176,Pleasant to Lake,Arlington,Massachusetts,1411.7,-0.3,42.415337,-71.153094,Run,1,2025-03-12 17:33:37,2025-03-12 17:33:37,415,415,2025-03-12 17:33:37,,133.1
22649841,ACROSS Lexington (All of C Branch W to E),Lexington,Massachusetts,1721.9,0.1,42.42995,-71.203983,Run,1,2025-03-08 12:39:03,2025-03-08 12:39:03,612,612,2025-03-08 12:39:03,,163.0
34192682,Long Fall Dams to Halfway Yurt,Carrying Place Town Township,Maine,1983.0,4.6,45.136612,-70.156963,NordicSki,1,2025-02-08 11:30:19,2025-02-08 11:30:19,2399,2399,2025-02-08 11:30:19,,128.6
14359654,to Flagstaff hut,New Portland,Maine,2715.8,-0.1,45.185433,-70.16076,NordicSki,1,2025-02-08 14:21:03,2025-02-08 14:21:03,2703,2703,2025-02-08 14:21:03,,116.9
6863278,MHT: Aiport to Poplar,Carrabassett Valley,ME,5031.8,2.5,45.090117,-70.22028,NordicSki,1,2025-02-07 15:33:23,2025-02-07 15:33:23,6411,6411,2025-02-07 15:33:23,,93.5
3304622,Unnamed Road Climb,Carrabassett Valley,ME,1600.7,6.4,45.08560320362449,-70.20525958389044,NordicSki,1,2025-02-07 16:23:08,2025-02-07 16:23:08,2291,2291,2025-02-07 16:23:08,,91.4
18252149,Natick Rail Trail North,Natick,Massachusetts,915.3,-0.0,42.304045,-71.37305,Run,1,2025-02-03 11:53:36,2025-02-03 11:53:36,286,286,2025-02-03 11:53:36,,154.4
28680846,NRT Cochituate Mile South,Natick,Massachusetts,1615.3,-0.1,42.308724,-71.382128,Run,1,2025-02-03 12:02:41,2025-02-03 12:02:41,568,568,2025-02-03 12:02:41,,155.1
18252145,Natick Rail Trail South,Natick,Massachusetts,920.7,0.1,42.308593,-71.38199,Run,1,2025-02-03 12:02:47,2025-02-03 12:02:47,347,347,2025-02-03 12:02:47,,153.9
31864996,New Res Loop,Arlington,Massachusetts,1574.0,0.1,42.426999,-71.187788,Run,1,2025-01-25 12:34:03,2025-01-25 12:34:03,481,481,2025-01-25 12:34:03,,158.2
38583737,Biotech team strides zone,Boston,Massachusetts,307.9,-0.6,42.351484,-71.052714,Run,1,2025-01-23 07:44:01,2025-01-23 07:44:01,88,88,2025-01-23 07:44:01,,162.8
4540696,Summer St to Boston Common,Boston,MA,1198.3,1.2,42.35061,-71.051168,Run,1,2025-01-22 06:38:22,2025-01-22 06:38:22,388,388,2025-01-22 06:38:22,,155.0
40542047,South - Park,Boston,Massachusetts,579.2,1.5,42.353209,-71.056554,Run,1,2025-01-22 06:41:33,2025-01-22 06:41:33,187,187,2025-01-22 06:41:33,,155.5
14753586,Park St Downhill to Chaz,Boston,Massachusetts,535.8,-2.0,42.356485,-71.06241,Run,1,2025-01-22 06:44:59,2025-01-22 06:44:59,162,162,2025-01-22 06:44:59,,154.4
25000135,300m Hill Repeats on Beacon at Boston Common,Boston,Massachusetts,300.9,4.3,42.356149,-71.068933,Run,1,2025-01-22 06:48:49,2025-01-22 06:48:49,126,126,2025-01-22 06:48:49,,154.5
17434253,Beacon Hill Repeats,Boston,Massachusetts,504.1,3.6,42.356432,-71.069153,Run,1,2025-01-22 06:48:55,2025-01-22 06:48:55,193,193,2025-01-22 06:48:55,,155.6
40542395,Ashburton Park,Boston,Massachusetts,316.0,-3.8,42.358185,-71.062634,Run,1,2025-01-22 06:52:35,2025-01-22 06:52:35,109,109,2025-01-22 06:52:35,,155.3
24495053,Barking Crab,Boston,Massachusetts,268.3,-1.5,42.354804,-71.051024,Run,1,2025-01-22 07:05:30,2025-01-22 07:05:30,88,88,2025-01-22 07:05:30,,147.8
7089824,D to 1st,Boston,MA,1138.9,0.1,42.346253,-71.041851,Run,1,2025-01-21 16:07:39,2025-01-21 16:07:39,374,374,2025-01-21 16:07:39,,154.2
22540311,Bridge and Wind Tunnel,Boston,Massachusetts,625.5,0.6,42.343258,-71.037248,Run,1,2025-01-21 16:09:58,2025-01-21 16:09:58,237,237,2025-01-21 16:09:58,,152.0
7089839,L to Farragut,Boston,MA,855.8,-0.1,42.338237,-71.035415,Run,1,2025-01-21 16:13:53,2025-01-21 16:13:53,264,264,2025-01-21 16:13:53,,150.4
16119251,E 1st Street Park,Boston,Massachusetts,493.3,-0.9,42.338308,-71.031018,Run,1,2025-01-21 16:15:44,2025-01-21 16:15:44,152,152,2025-01-21 16:15:44,,163.3
34301366,Shore Road Wrong Way,Boston,Massachusetts,292.1,-0.3,42.338434,-71.025124,Run,1,2025-01-21 16:18:16,2025-01-21 16:18:16,87,87,2025-01-21 16:18:16,,162.9
7098047,Pleasure CauseBay,Boston,MA,1211.9,-0.0,42.334997,-71.012344,Run,1,2025-01-21 16:25:45,2025-01-21 16:25:45,407,407,2025-01-21 16:25:45,,166.4
35742513,Pleasure Bay Dike Sprint,Boston,Massachusetts,453.1,-0.5,42.334906,-71.012385,Run,1,2025-01-21 16:25:48,2025-01-21 16:25:48,144,144,2025-01-21 16:25:48,,167.8
11694041,L St Broadway to Bridge,Boston,Massachusetts,964.8,-1.0,42.335695,-71.035333,Run,1,2025-01-21 16:42:32,2025-01-21 16:42:32,293,293,2025-01-21 16:42:32,,167.1
17095553,1st St to World Trade Center Ave,Boston,Massachusetts,1329.0,-0.7,42.338189,-71.035216,Run,1,2025-01-21 16:43:59,2025-01-21 16:43:59,432,432,2025-01-21 16:43:59,,168.3
11962571,Whipple Horseshoe - Clockwise,Winchester,Massachusetts,568.8,-0.3,42.438736,-71.185695,Run,1,2025-01-05 10:00:50,2025-01-05 10:00:50,243,243,2025-01-05 10:00:50,,150.2
10190057,Walnut to Trapelo on Greenway,,,1231.5,-0.7,42.410878,-71.220006,TrailRun,1,2024-12-31 11:14:27,2024-12-31 11:14:27,438,438,2024-12-31 11:14:27,,160.1
7364541,Trapelo to Bishops Forest,Waltham,MA,1483.0,-1.9,42.408508,-71.226786,TrailRun,1,2024-12-31 11:22:09,2024-12-31 11:22:09,542,542,2024-12-31 11:22:09,,160.7
7632692,Trapelo to Storer,Waltham,MA,2726.5,-0.7,42.408527,-71.226927,TrailRun,1,2024-12-31 11:22:10,2024-12-31 11:22:10,1061,1061,2024-12-31 11:22:10,,161.7
24741479,Western Greenway Bishops to Jack's Way,Waltham,Massachusetts,1160.9,0.2,42.401561,-71.232544,TrailRun,1,2024-12-31 11:31:37,2024-12-31 11:31:37,494,494,2024-12-31 11:31:37,,163.2
5201198,YMCA climb,Waltham,MA,296.3,7.3,42.398809,-71.232948,TrailRun,1,2024-12-31 11:34:28,2024-12-31 11:34:28,131,131,2024-12-31 11:34:28,,168.3
7632709,Storer to Trapelo,Waltham,MA,2607.1,0.7,42.394707,-71.232388,TrailRun,1,2024-12-31 11:52:11,2024-12-31 11:52:11,1052,1052,2024-12-31 11:52:11,,163.3
10425862,Corridor NB,Waltham,Massachusetts,951.5,-1.1,42.394836,-71.232262,TrailRun,1,2024-12-31 11:52:17,2024-12-31 11:52:17,359,359,2024-12-31 11:52:17,,157.1
7632725,Bishops Forest to Trapelo,Waltham,MA,1393.2,1.9,42.402137,-71.23289,TrailRun,1,2024-12-31 12:00:09,2024-12-31 12:00:09,580,580,2024-12-31 12:00:09,,166.8
1689437,Shady Pond Climb,Waltham,MA,689.71,5.0,42.4026429,-71.2317481,TrailRun,1,2024-12-31 12:00:57,2024-12-31 12:00:57,336,336,2024-12-31 12:00:57,,168.6
1708627,Trapelo to Walnut on Greenway,Waltham,MA,1304.31,-0.6,42.4087335,-71.2268138,TrailRun,1,2024-12-31 12:10:13,2024-12-31 12:10:13,526,526,2024-12-31 12:10:13,,162.4
16431982,Greenway to Beaver Brook bridge,Belmont,Massachusetts,775.4,-0.1,42.406437,-71.208469,TrailRun,1,2024-12-31 12:27:18,2024-12-31 12:27:18,265,265,2024-12-31 12:27:18,,167.2
26125985,Upper Turnpike to Needham,Norwich,Vermont,1959.7,2.1,43.755535,-72.32931,Run,1,2024-12-30 08:45:21,2024-12-30 08:45:21,731,731,2024-12-30 08:45:21,,155.1
26573659,Farm loop ,Norwich,Vermont,3578.3,0.0,43.755375,-72.329189,Run,1,2024-12-30 08:45:23,2024-12-30 08:45:23,1261,1261,2024-12-30 08:45:23,,154.9
37613903,donkey hill,Norwich,Vermont,448.7,5.7,43.755465,-72.329094,Run,1,2024-12-30 08:45:26,2024-12-30 08:45:26,189,189,2024-12-30 08:45:26,,156.4
853347,Upper Turnpike Rd Climb,Norwich,VT,1089.23,6.0,43.7550266,-72.3274099,Run,1,2024-12-30 08:46:16,2024-12-30 08:46:16,457,457,2024-12-30 08:46:16,,156.8
18670606,Needham to Creamery,Norwich,Vermont,1402.1,-2.5,43.760674,-72.329835,Run,1,2024-12-30 09:03:27,2024-12-30 09:03:27,429,429,2024-12-30 09:03:27,,159.1
32276111,Brookmead Warmup,Norwich,Vermont,1005.7,7.3,43.747021,-72.327352,Hike,1,2024-12-29 15:36:02,2024-12-29 15:36:02,1229,1229,2024-12-29 15:36:02,,111.4
19627654,"Lexington - Bikeway, NW",Lexington,Massachusetts,2154.5,0.4,42.440866,-71.21322,Run,1,2024-12-22 10:18:17,2024-12-22 10:18:17,742,742,2024-12-22 10:18:17,,157.4
609336,Minute Man Trail - Lexington,Lexington,MA,1606.68,-0.1,42.4506602,-71.2300363,Run,1,2024-12-22 10:28:52,2024-12-22 10:28:52,521,521,2024-12-22 10:28:52,,158.4
38379480,Hancock -> Revere,Lexington,Massachusetts,907.2,-0.5,42.450678,-71.230052,Run,1,2024-12-22 10:28:53,2024-12-22 10:28:53,304,304,2024-12-22 10:28:53,,158.3
39229282,Wave to the horses,Lexington,Massachusetts,583.0,-0.4,42.453654,-71.230894,Run,1,2024-12-22 10:30:47,2024-12-22 10:30:47,190,190,2024-12-22 10:30:47,,159.7
22469241,Lexington - MM Revere St to Bedford Rd,Lexington,Massachusetts,636.8,-1.2,42.459011,-71.232039,Run,1,2024-12-22 10:34:05,2024-12-22 10:34:05,210,210,2024-12-22 10:34:05,,158.7
19627636,"Lexington - Bikeway, SE",Lexington,Massachusetts,2151.5,-0.6,42.453481,-71.230844,Run,1,2024-12-22 10:53:43,2024-12-22 10:53:43,716,716,2024-12-22 10:53:43,,157.1
2700047,Bike Path Uphill Sprint,Lexington,MA,315.251,0.7,42.4534567,-71.2308418,Run,1,2024-12-22 10:53:44,2024-12-22 10:53:44,107,107,2024-12-22 10:53:44,,156.9
38302243,Hancock -> Maple St Bridge,Lexington,Massachusetts,2507.1,-0.4,42.450624,-71.229975,Run,1,2024-12-22 10:55:36,2024-12-22 10:55:36,841,841,2024-12-22 10:55:36,,156.2
39806496,Depot Square,Lexington,Massachusetts,327.7,-0.4,42.449056,-71.228547,Run,1,2024-12-22 10:56:44,2024-12-22 10:56:44,108,108,2024-12-22 10:56:44,,157.0
36597682,Allez à Pine Allée,Belmont,Massachusetts,260.1,-0.3,42.399481,-71.188717,TrailRun,1,2024-12-14 16:35:54,2024-12-14 16:35:54,88,88,2024-12-14 16:35:54,,161.5
25394733,Mystic Lakes clockwise full (Pleasant St),Arlington,Massachusetts,7852.9,-0.2,42.420399,-71.15302,Run,1,2024-11-24 10:00:55,2024-11-24 10:00:55,2751,2751,2024-11-24 10:00:55,,154.1
17954282,Arlington Reservoir - Bow to Lowell,Lexington,Massachusetts,1088.4,0.9,42.426526,-71.194479,MountainBikeRide,1,2024-11-06 11:40:41,2024-11-06 11:40:41,272,272,2024-11-06 11:40:41,,
7827828,Around the Reservoir,Lexington,MA,926.3,-0.2,42.430994,-71.188151,Run,1,2024-11-03 10:19:06,2024-11-03 10:19:06,347,347,2024-11-03 10:19:06,,
38050705,mile 1,Framingham,Massachusetts,1644.6,1.7,42.310559,-71.4645,TrailRun,1,2024-10-27 09:14:41,2024-10-27 09:14:41,570,570,2024-10-27 09:14:41,,
38050719,Busa road start,Framingham,Massachusetts,465.9,1.7,42.310559,-71.4645,TrailRun,1,2024-10-27 09:14:41,2024-10-27 09:14:41,132,132,2024-10-27 09:14:41,,
5989198,Busa Bushwhack 5.3 Mile Course,Framingham,MA,8544.5,0.0,42.310696,-71.464515,TrailRun,1,2024-10-27 09:14:43,2024-10-27 09:14:43,2954,2954,2024-10-27 09:14:43,,
38752901,Pinecone Ascent,Framingham,Massachusetts,623.4,4.1,42.317291,-71.470504,TrailRun,1,2024-10-27 09:19:26,2024-10-27 09:19:26,248,248,2024-10-27 09:19:26,,
16430038,Rocky Rd to Hawk End,,,813.7,0.1,42.314724,-71.476622,TrailRun,1,2024-10-27 09:23:59,2024-10-27 09:23:59,282,282,2024-10-27 09:23:59,,
22885355,Rocky Rd Climb,Framingham,Massachusetts,224.5,7.6,42.326505,-71.475099,TrailRun,1,2024-10-27 09:33:12,2024-10-27 09:33:12,105,105,2024-10-27 09:33:12,,
5978507,Pipeline Climb,Framingham,MA,194.8,12.1,42.330194,-71.472752,TrailRun,1,2024-10-27 09:38:53,2024-10-27 09:38:53,101,101,2024-10-27 09:38:53,,
38750101,LAUNCH CONTROL 2.0,Framingham,Massachusetts,628.7,-4.0,42.314875,-71.475812,TrailRun,1,2024-10-27 09:52:35,2024-10-27 09:52:35,201,201,2024-10-27 09:52:35,,
38050758,Busa road finish,Framingham,Massachusetts,1059.7,-0.7,42.313947,-71.467544,TrailRun,1,2024-10-27 09:58:43,2024-10-27 09:58:43,314,314,2024-10-27 09:58:43,,
8509057,Town forest climb from the easy direction,Natick,Massachusetts,451.5,5.3,42.296986,-71.341581,Run,1,2024-10-21 12:04:31,2024-10-21 12:04:31,233,233,2024-10-21 12:04:31,,
35159430,Lake Street Route 2 to Minuteman,Arlington,Massachusetts,719.6,-0.1,42.404413,-71.146928,Run,1,2025-07-17 10:50:12,2025-07-17 10:50:12,217,217,2025-07-17 10:50:12,,159.0
17878014,Spy Pond bikepath: uphill finish,Arlington,Massachusetts,590.3,1.7,42.403396,-71.156756,Run,1,2025-07-17 10:54:29,2025-07-17 10:54:29,191,191,2025-07-17 10:54:29,,163.6
18106784,Rt 2 access rd bus stop to stop light,Arlington,Massachusetts,1078.0,4.9,42.40796,-71.169174,Run,1,2025-07-17 11:01:29,2025-07-17 11:01:29,439,439,2025-07-17 11:01:29,,168.9
23678551,Rt 2 access rd Highland Ave to Park Ave,Arlington,Massachusetts,573.5,5.3,42.409673,-71.174353,Run,1,2025-07-17 11:04:41,2025-07-17 11:04:41,250,250,2025-07-17 11:04:41,,169.5
19617593,Alewife railroad bridge climb,Cambridge,Massachusetts,198.8,3.2,42.390134,-71.141903,Run,1,2025-07-18 07:07:26,2025-07-18 07:07:26,61,61,2025-07-18 07:07:26,,138.7
24695243,Sprint the bridge,Cambridge,Massachusetts,405.0,0.2,42.390354,-71.141781,Run,1,2025-07-18 07:07:29,2025-07-18 07:07:29,161,161,2025-07-18 07:07:29,,143.0
3159457,Bike path - Varnum to Lake (ends before Lake),Arlington,MA,429.559,0.1,42.400644,-71.144811,Run,1,2025-07-18 07:14:51,2025-07-18 07:14:51,140,140,2025-07-18 07:14:51,,153.3
5432049,MInuteman Trail: Lake st. to Mass Ave,Cambridge,MA,1247.9,0.7,42.40436,-71.146962,Run,1,2025-07-18 07:17:45,2025-07-18 07:17:45,403,403,2025-07-18 07:17:45,,154.0
13538937,it might be nice to get Hamilton on your side,Arlington,Massachusetts,530.8,-0.2,42.409141,-71.148742,Run,1,2025-07-18 07:30:12,2025-07-18 07:30:12,174,174,2025-07-18 07:30:12,,159.0
1500331,Senda Panacea Climb,San Diego,CA,998.89,5.2,32.940779300406575,-117.1518669091165,Run,1,2025-07-31 09:56:29,2025-07-31 09:56:29,404,404,2025-07-31 09:56:29,,157.0
30138021,E pq creek park to canyonside,San Diego,California,956.6,0.7,32.939942,-117.14951,EBikeRide,1,2025-08-06 08:17:17,2025-08-06 08:17:17,280,280,2025-08-06 08:17:17,,93.4
41278967,Freeway West,San Diego,California,1121.7,-0.5,32.940823,-117.137032,EBikeRide,1,2025-08-06 08:36:00,2025-08-06 08:36:00,251,251,2025-08-06 08:36:00,,91.0
1268025,Powerline to Preserves at Del Mar,San Diego,CA,1299.56,4.5,32.9342965,-117.1686259,Run,1,2025-08-07 09:36:45,2025-08-07 09:36:45,484,484,2025-08-07 09:36:45,,165.5
3422025,Copenhagen downhill dash,San Diego,CA,900.6,-6.0,32.947507,-117.1632671,Run,1,2025-08-10 08:17:16,2025-08-10 08:17:16,327,327,2025-08-10 08:17:16,,152.7
5813121,canyon escape,San Diego,CA,292.3,3.1,32.937838,-117.154623,MountainBikeRide,1,2025-08-12 14:19:16,2025-08-12 14:19:16,78,78,2025-08-12 14:19:16,,146.1
6118865,Miner's Loop to Peak via Nighthawk,San Diego,CA,3480.5,6.7,32.992643,-117.115706,TrailRun,1,2025-08-15 09:17:51,2025-08-15 09:17:51,1673,1673,2025-08-15 09:17:51,,161.1
6118874,Miner's Loop to Peak - round trip,San Diego,CA,6764.3,-0.0,32.992631,-117.115008,TrailRun,1,2025-08-15 09:18:10,2025-08-15 09:18:10,3204,3204,2025-08-15 09:18:10,,158.2
13065085,Summit to Miner's Trailhead (East Descent),San Diego,California,3236.4,-7.2,32.981655,-117.11603,TrailRun,1,2025-08-15 09:46:06,2025-08-15 09:46:06,1545,1545,2025-08-15 09:46:06,,154.1
922510,Camino Ruiz Climb,San Diego,CA,898.51,7.9,32.9358911,-117.1514899,Run,1,2025-08-20 08:58:24,2025-08-20 08:58:24,425,425,2025-08-20 08:58:24,,165.6
6776718,~~ Camru Descent ~~,San Diego,CA,788.2,-8.1,32.933041,-117.146637,Run,1,2025-08-20 09:12:19,2025-08-20 09:12:19,284,284,2025-08-20 09:12:19,,154.8
5574760,Marion Mountain Trail Climb,"United States, リバーサイド＝サン・バーナディーノ＝オンタリオ",CA,486.5,13.3,33.791098,-116.735494,Hike,1,2025-08-24 07:20:52,2025-08-24 07:20:52,682,682,2025-08-24 07:20:52,,122.8
695973,Forest Route 4 S02 Climb,Banning,CA,3836.57,17.4,33.791069,-116.735492,Hike,1,2025-08-24 07:23:07,2025-08-24 07:23:07,5275,5275,2025-08-24 07:23:07,,127.3
16527481,San Jacinto Peak via Marion Mt. Trail Hike - round trip,,,19929.9,0.0,33.791182,-116.735404,Hike,1,2025-08-24 07:23:07,2025-08-24 07:23:07,26517,26517,2025-08-24 07:23:07,,123.2
16527493,San Jacinto Peak via Marion Mt. Trail Hike - ascent,,California,10123.2,13.5,33.791182,-116.735404,Hike,1,2025-08-24 07:23:07,2025-08-24 07:23:07,13581,13581,2025-08-24 07:23:07,,130.1
38055139,PCT to SJP Summit Hut,,California,4496.0,11.2,33.801962,-116.698235,Hike,1,2025-08-24 09:37:16,2025-08-24 09:37:16,5249,5249,2025-08-24 09:37:16,,136.2
37913085,1. 3 miles sign Little Round Valley to San Jacinto Peak,,California,2372.4,12.8,33.813424,-116.686977,Hike,1,2025-08-24 10:25:08,2025-08-24 10:25:08,2681,2681,2025-08-24 10:25:08,,144.7
2212316,Pacific Crest Trail Climb,,CA,375.499,10.9,33.81231577,-116.67950632,Hike,1,2025-08-24 10:58:26,2025-08-24 10:58:26,397,397,2025-08-24 10:58:26,,148.3
37859392,Marion Mountain Trail PCT to Campground,,California,3517.5,-18.2,33.800742,-116.705337,Hike,1,2025-08-24 13:31:14,2025-08-24 13:31:14,3835,3835,2025-08-24 13:31:14,,109.3
14844778,Roadrunner Loop,San Diego,California,1413.0,0.0,32.976265,-117.105773,TrailRun,1,2025-08-28 09:47:57,2025-08-28 09:47:57,505,505,2025-08-28 09:47:57,,159.1
39716344,Darkwood canyon (full),San Diego,California,2707.8,2.5,32.940367,-117.149431,Run,1,2025-09-02 10:59:15,2025-09-02 10:59:15,1025,1025,2025-09-02 10:59:15,,157.1
3952545,Sundance Urban Trail Climb,San Diego,CA,650.8,3.2,32.956005,-117.141351,Run,1,2025-09-02 11:11:44,2025-09-02 11:11:44,274,274,2025-09-02 11:11:44,,158.7
38624837,Sundance Urban Trail (down),San Diego,California,652.3,-3.9,32.957965,-117.135589,Run,1,2025-09-02 11:19:17,2025-09-02 11:19:17,220,220,2025-09-02 11:19:17,,152.0
38249696,Darkwood canyon down from Sundance,San Diego,California,1955.2,-2.0,32.955824,-117.141876,Run,1,2025-09-02 11:23:30,2025-09-02 11:23:30,628,628,2025-09-02 11:23:30,,162.0
3789910,Ridge Run (Full from PL),San Diego,CA,1363.01,-1.0,32.944181,-117.168868,MountainBikeRide,1,2025-09-04 12:47:36,2025-09-04 12:47:36,438,438,2025-09-04 12:47:36,,134.7
